,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42
92,3.44,1763,0.591,0.107,0.091,0.062,0.15,10.218571569992696,2.6468073282112283,8.288964206056539,6.154989155373261,5.8170649334065985,7.251838009336232,6.411579194166835,6.263110195742436,6.48130862380956,6.503117668914151,6.08932637307604,6.117384510503644,6.511220285532259,6.381570927009337,6.049344684004535,6.0505000844886165,6.022266076042507,6.008233703524844,5.857127808126601,6.21429263139828,6.213545669126267,6.123980452228618,6.124637716348163,6.218229390980658,6.153784350071557,6.159395921803211,5.985139236358731,5.9843922740867175,6.1113402091176,6.111270574011993,5.876648409714829,5.875911540293948,5.875842192916543,5.890720974163855,5.859108206166167,5.858371336745286,5.945232684287224,5.9533104933849454,5.952573623964064,5.95261381217485,6.088804199305899,6.0920510020244425,6.136300961067998
93,2.69,1753,0.575,0.107,0.09,0.078,0.151,10.218571569992696,2.61772153339572,8.280679384951437,6.136669655553213,5.81474543358655,5.3897832844650235,6.498804427020652,5.862971141810358,6.574027030965792,5.694866708460587,6.12427793223954,6.155217037398513,6.55842530533518,6.433089050635639,6.084474998699234,6.0859112420187556,6.060315087787823,6.048151423891676,5.908551408728378,6.254943471130309,6.254119048476204,6.165690531063089,6.166323031937667,6.261119915405881,6.192119260227695,6.197482330195678,5.986722879481136,5.985898456827031,6.1281953429327345,6.128050628668431,5.911204273718433,5.910391743180522,5.910247613824,5.926835780926077,5.89415478266894,5.893342252131029,5.961657983788643,5.995684710247768,5.994872179709857,5.994911327782498,6.146113805547694,6.150432644817149,6.179184862538594
94,0.55,1873,0.578,0.145,0.098,0.033,0.146,10.218571569992696,2.8504078919197844,8.347190509804841,6.283225654113606,5.958301432146943,5.717099617289872,5.366769560914358,6.039365398252265,5.461365148528561,5.899604767200875,5.576550719642701,5.56816984040484,6.110871369837035,6.101981569377936,5.541086918068482,5.538778739499853,5.519214373430386,5.535878452218203,5.518095065904788,5.664944739348499,5.664628303315,5.5672606351492,5.568114641596147,5.687350603947264,5.720962487045974,5.728197961610027,5.622778357980875,5.622461921947376,5.693101883481335,5.69388927055308,5.404994648738764,5.404680630608585,5.4054642457091076,5.416869599312928,5.391725332155756,5.391411314025577,5.535260470546707,5.46632500708502,5.4660109889548405,5.466056602292735,5.21985744113073,5.221295101359068,5.372958039111095
95,0.6,1873,0.422,0.241,0.0,0.336,0.0,10.218571569992696,0.0,7.5679711251396915,4.487914671748791,4.318990449782128,3.9217886349250572,3.571458578549543,4.333635487131079,3.725737762099449,4.333635487131079,4.4879146706809845,4.4879146706809845,5.083128747690511,5.083128747690511,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.873937792999218,5.848030745654627,5.873937792999218,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,6.337362111908028,6.337362111908028,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.45406746095517
96,4.14,1733,0.423,0.087,0.343,0.0,0.147,10.218571569992696,9.976427621719246,10.664548500708229,10.771503110025643,10.601578888058981,10.624455437867365,11.32205446475717,10.631947333810869,11.196704363534941,10.494031462274535,11.08179879996215,11.221409651546484,11.18166532933833,10.923115270585988,10.973292489634176,10.980763276986735,10.938662675949473,10.88867077157629,10.681778781492753,10.073446647562218,10.190061415418825,10.272565509138126,10.212271046555287,10.248720121665546,10.01562280093509,10.170950482508571,10.054335714651966,10.170950482508573,10.26348936306904,10.247371139663914,10.247371139663914,10.3250294553329,10.309832110119801,10.309832110119801,10.221546579517199,10.299204895186183,10.333897700875,10.234403740753116,10.3120620564221,10.312323834936237,10.443362351156562,10.443362351156562,10.430043631649951
97,14.2,1623,0.356,0.028,0.475,0.0,0.141,10.218571569992696,13.8157525373663,12.169405015387078,13.189677086272127,13.086752864305465,13.801937818836183,13.88570365749204,13.87942600297956,14.186540003427032,14.56975592306106,14.001658478072592,14.218197697234437,15.58980446194351,15.588997781012782,14.111282421380384,14.123763619303453,14.27448903258912,14.626215878325926,14.982914503871974,14.990669476699448,14.88163061711527,15.111057220504406,15.03735987197631,15.303264527972235,15.972143229745793,15.908318561348302,16.01735742093248,15.908318561348302,15.785294828131912,15.692252861322778,15.692252861322778,15.618289835443575,15.535176838584848,15.535176838584848,15.665248626716915,15.591285600837711,15.616508220835472,15.631122909455966,15.557159883576762,15.557543757966306,15.59076934922065,15.59076934922065,15.442684782007937
98,2.8,1823,0.539,0.059,0.402,0.0,0.0,10.218571569992696,11.692489515834218,11.312689003223873,11.852353599408541,11.56642937744188,11.46540083794326,11.416817873253347,11.495093382688147,11.218053185151504,11.097793241886315,10.0230635476439,10.053595401636166,9.918311729455413,9.608549678063207,10.03958933473147,10.036095388422911,10.020053770153517,9.88198348032855,9.493451120198753,9.851243893216695,9.852355480959961,10.250515980672276,10.073367619183575,9.888845125611445,9.966520055232497,10.010161638715427,10.009050050972164,10.010161638715429,9.794597214375534,9.82771813227058,9.82771813227058,9.828810177445437,9.859359710777618,9.859359710777618,9.849096931577009,9.850188976751863,9.850188976751863,9.845078111937195,9.84617015711205,9.846484904255407,9.735327174982658,9.735327174982658,9.85709495183249
99,32.6,1773,0.328,0.06,0.612,0.0,0.0,10.218571569992696,17.800506427090898,13.95621622239121,15.699448561618858,15.624524339652197,15.536514558746086,15.84498013492938,15.549237317942357,15.396766257750759,15.279402698505947,14.881844268197261,15.047722761434349,14.26579602114219,14.079526141587294,15.453771968437003,15.459442009134438,15.437587450584285,15.218909402184437,15.118682750656838,14.549190260217426,14.667605255077387,14.95828316244518,14.482063900654033,14.749772396925813,14.226640455141887,14.389283572633612,14.270868577773651,14.389283572633616,14.247558477223272,14.250867551583765,14.250867551583765,14.329384245753436,14.33212772646088,14.33212772646088,14.285783969855906,14.364300664025578,14.364300664025578,14.286583169414493,14.365099863584165,14.365623891373668,14.376113276548173,14.376113276548173,14.436616758303202
100,4.4,1773,0.356,0.028,0.475,0.0,0.141,10.218571569992696,13.8157525373663,12.169405015387078,13.189677086272127,13.086752864305465,13.026743083399355,13.335208659582648,13.03855520875748,13.01999632846347,12.829124744325625,12.555098590321885,12.683844152883351,12.210198935418529,12.001492138235344,12.695361527402323,12.699762294283502,12.752529077683402,12.493320230978291,12.32877928538456,13.626437218885233,13.49762408930297,13.690209348565496,13.657455612306855,13.54164343233641,13.482331963543206,13.398733025147632,13.527546154729894,13.398733025147635,13.272963600535503,13.274522324134665,13.274522324134665,13.19119035770613,13.192582742175672,13.192582742175672,13.381556054257416,13.298224087828881,13.31495140567731,13.380601000416396,13.297269033987861,13.297652908377403,13.333768442234234,13.333768442234234,13.38608012112027
101,12.1,1723,0.434,0.06,0.506,0.0,0.0,10.218571569992696,14.717412176647048,12.552564864295716,13.75758158069365,13.576657358726989,13.847815286035921,14.388159603380554,13.899204690826082,14.143742156019096,13.989132751978246,14.439349326272955,14.65890155417924,14.418258099545747,14.024562366648354,14.631731247679763,14.644003625277193,14.662767356070411,14.574639185470385,14.29867644209174,15.58551271971838,15.44734054984194,15.320347002221453,15.584624569610291,15.580913766223798,15.427372817715302,15.334876426633837,15.473048596510278,15.334876426633837,15.3990551708043,15.33563362901162,15.33563362901162,15.248167691434496,15.192370057924228,15.192370057924228,15.36015669624372,15.272690758666597,15.272690758666597,15.32749566484683,15.240029727269707,15.240444136811131,15.233947859940328,15.233947859940328,15.20253064257262
102,4.4,1873,0.474,0.195,0.332,0.0,0.0,10.218571569992696,9.656483878748658,10.54788131312392,10.569988612005103,10.34906439003844,10.003862575181369,9.653532518805855,10.112230696235503,9.638432578296385,9.638755905326718,8.175946999816595,8.147554633418945,8.564869059452207,8.53192246963913,8.113912804984428,8.106093261262135,7.995992009535078,8.103694323095295,8.08501808375302,7.175141835354545,7.307080181706018,7.338703950781791,7.291310201177295,7.391484296472031,7.502104973771122,7.671881229716126,7.5399428833646525,7.671881229716128,7.563156346315559,7.593616988657837,7.593616988657837,7.678349968321753,7.707177160226495,7.707177160226495,7.524643487830373,7.60937646749429,7.60937646749429,7.49283995055895,7.577572930222866,7.577825124983599,7.201018043684932,7.201018043684932,7.356114797871089
103,3.97,1783,0.605,0.106,0.094,0.046,0.149,10.218571569992696,2.7340647126577524,8.313868436341966,6.209947654833409,5.858023432866746,6.317374282888414,6.240515455287911,6.114329107885741,6.301734443601393,6.134984228406811,6.024584828542532,6.04643458252859,6.430611612779511,6.30335717320387,5.983235089260885,5.983772031743765,5.9524644456943605,5.935756587502084,5.777265311119114,6.131792099259208,6.131246279868704,6.038316130235897,6.039051128483049,6.1331689245951,6.083090759645448,6.089415816515787,5.95191016153651,5.9513643421460065,6.051159786825787,6.051260538885085,5.790927127268823,5.790387297683524,5.790487605601829,5.8035898528635075,5.773457790636202,5.772917961050903,5.885888942634903,5.859211591021127,5.858671761435829,5.858714094807106,5.936960296546382,5.939211284995579,6.013559074280735
104,9.97,1673,0.37,0.087,0.395,0.0,0.147,10.218571569992696,11.488888952125661,11.233776695503321,11.724117100668199,11.607192878701536,12.0789285232954,12.567940116835626,12.039486402703975,12.621665824777466,12.365058883460893,12.722305054132837,12.921975465194734,13.441477452945316,13.320768294002447,12.66757333456172,12.679756486221102,12.74845970548354,12.83461831646818,12.905681404487137,12.295847165071446,12.304349087122631,12.681705123745907,12.521456077973468,12.51354178694369,12.554876499828982,12.605532714559885,12.5970307925087,12.605532714559885,12.721882677783833,12.6706812024214,12.6706812024214,12.678615489956357,12.63125711978477,12.63125711978477,12.658174940081084,12.66610922761604,12.793740055821267,12.667780382976721,12.675714670511677,12.676022996382578,12.874763015516441,12.874763015516441,12.76569639858582
105,4.6,1723,0.485,0.089,0.352,0.0,0.075,10.218571569992696,10.238199775058817,10.7609626500922,10.936378608406084,10.704454386439423,11.026612313748355,11.56695663109299,10.98794449839717,11.459462768223062,11.050503149633455,11.410651822397137,11.563383807027597,11.577131775068066,11.227488304540337,11.308464083118896,11.317001389273631,11.284998908897652,11.252966419688235,10.961110925820769,10.466682589663257,10.562633064764556,10.704412749331135,10.628912440296194,10.639772116875626,10.427442653530587,10.5627837652053,10.466833290103999,10.5627837652053,10.671614136816103,10.650121795216673,10.650121795216673,10.717370365747449,10.697169236266605,10.697169236266605,10.62223322162966,10.689481792160436,10.711212541309502,10.636690658097837,10.703939228628613,10.704208917022335,10.858984696218517,10.858984696218517,10.82768308031909
106,1.02,1773,0.592,0.148,0.151,0.035,0.075,10.218571569992696,4.391955017141708,8.801525126997175,7.25415914457621,6.915234922609547,7.091225141703436,7.39969071788673,7.1008836512691555,7.407051400235345,7.034306808891872,7.052429979872092,7.093357516602158,7.348786849473523,7.140382399165032,6.94707199089353,6.948470971523126,6.864452653103065,6.8717133771355146,6.620498071657048,6.75993096770759,6.761021391273892,6.614291171535673,6.617845799679427,6.763884159743409,6.725149552839215,6.742446109328928,6.570221113185706,6.571311536752008,6.411501000578283,6.411551585919849,5.982036580925102,5.983108076271992,5.983158088188318,6.000750610523291,5.919608060812108,5.920679556158998,6.280709115807447,6.060627366390131,6.06169886173702,6.061766666878383,6.242299559882322,6.244876270789791,6.308553024769883
107,7.53,1773,0.372,0.058,0.496,0.0,0.074,10.218571569992696,14.42655422849197,12.427664757021622,13.574386582493158,13.455462360526496,13.411452579620386,13.71991815580368,13.423404291187278,13.384049278276887,13.204714795696333,12.911753037295483,13.046190508938613,12.52529045950756,12.270472406365368,13.105721936927061,13.110317264028254,13.089120145158475,12.897869329064818,12.685513911757905,14.099738524185199,13.943945026521178,13.927969371257973,14.095552821146445,13.993031528492416,13.93357158151947,13.823348966173999,13.979142463838024,13.823348966174002,13.688996807167735,13.690769731823469,13.690769731823469,13.596002565611833,13.597570210636766,13.597570210636766,13.724847941809198,13.630080775597563,13.626097746681474,13.725003916865525,13.63023675065389,13.630641234035787,13.641114515551637,13.641114515551637,13.69805134250616
108,73.2,1673,0.335,0.092,0.573,0.0,0.0,10.218571569992696,16.666160429286084,13.422400848884774,14.984988068636941,14.903063846670278,15.339799491264143,15.828811084804368,15.511996435544418,15.790286194900471,15.984282591174072,16.432992366169366,16.722640835887006,17.208024464427226,17.093318354587844,16.81570106503566,16.833374345797246,16.94565173868765,17.08844887953005,17.258229334352258,16.30881457860474,16.3302434818145,15.92243052142667,16.619409837203417,16.664132163055886,16.53334406846043,16.600075583468257,16.578646680258498,16.600075583468257,16.727864555510394,16.572907490714982,16.572907490714982,16.59175195089662,16.460269998036832,16.460269998036832,16.54956203532263,16.568406495504266,16.568406495504266,16.4414400914234,16.460284551605035,16.460767319173932,16.29140456008314,16.29140456008314,16.184384056307557
109,1.21,1823,0.543,0.201,0.088,0.085,0.082,10.218571569992696,2.5595499437647042,8.264134576504917,6.100030655913114,5.810106433946451,5.7130778944478315,5.664494929757918,5.901317812526655,5.7355237174171645,5.814346637425757,5.699589051707692,5.706272641636347,6.141576763599245,6.073034058291289,5.670627061475028,5.669862217506986,5.6034633610785605,5.63293390125945,5.543269638888216,5.848991390267615,5.848047151327908,5.761824045974325,5.762414509928183,5.852842558069511,5.834599441355346,5.839500267258175,5.617588475553038,5.616644236613331,5.725382362640581,5.725732480222099,5.519167232745255,5.518237895003314,5.518586659550196,5.5355835054391385,5.470822547732271,5.469893209990331,5.59683304438373,5.558979136745467,5.558049799003527,5.5580882785605015,5.330850858210342,5.3349423017169855,5.470603511403566
110,1.63,1813,0.591,0.107,0.091,0.062,0.15,10.218571569992696,2.6468073282112283,8.288964206056539,6.154989155373261,5.8170649334065985,7.363093897410021,5.833659945452242,6.2862302708865645,5.899032795228677,6.550977011784786,5.79839002473913,5.808790845608499,6.22363084388227,6.132196737292475,5.7645705395559075,5.76410078015534,5.735212978484944,5.721801121909025,5.6002686933353125,5.927753677674186,5.927030414525788,5.837422127013214,5.838082777339517,5.930142173269446,5.904999259039415,5.910634529894683,5.7363541453265885,5.7356308821781905,5.827815239523552,5.8281343521120546,5.59351218781489,5.592798490678339,5.593116284712203,5.607995065959516,5.578119133451261,5.5774054363147085,5.664196258793337,5.657816740498777,5.657103043362226,5.657143231573013,5.58208856922221,5.585064942895629,5.699342790270229
